Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_7284,295,472,208,216,206,134,55,55,55,55,55,55,55,55,55,55,125,55,125,55,125,55,55,55,55,55
Map_7285,25,408,45,52,45,66,128,89,128,89,128,89,101,101,101,101,90,23,56,23,56,23,90,23,90,23
Map_7286,419,356,24,22,22,32,31,22,31,22,31,22,31,22,31,22,31,22,39,22,39,22,31,22,31,22
Map_7287,38,444,33,33,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Map_7288,539,218,42,39,61,32,35,20,35,20,35,20,35,20,35,20,25,20,25,20,25,20,25,20,24,20
Map_7289,555,164,28,22,22,28,22,22,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18
Map_7290,7,408,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7291,574,322,32,32,32,105,32,31,32,31,32,31,31,31,31,31,31,31,31,31,31,32,31,31,31,31
Map_7292,13,26,13,13,11,13,11,12,11,12,11,12,11,12,11,12,11,10,11,10,11,10,11,10,11,10
Map_7293,593,590,24,24,24,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Map_7294,513,457,391,387,409,447,33,33,33,33,33,33,33,33,33,33,36,33,36,33,36,33,33,33,33,33
Map_7295,400,471,24,30,24,20,26,26,26,26,26,26,26,26,26,26,20,15,20,15,20,15,20,15,25,15
Map_7296,23,85,14,14,14,32,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7297,208,106,21,21,21,21,21,20,21,20,21,20,20,20,20,20,20,17,25,17,25,17,20,20,20,20
Map_7298,37,289,19,19,19,23,19,18,19,18,19,18,18,18,18,18,19,18,19,19,19,19,19,18,19,18
Map_7299,93,112,53,53,53,59,53,50,53,50,53,50,50,50,50,50,47,46,47,46,47,46,46,46,46,46
Map_7300,100,389,41,41,109,43,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32
Map_7301,583,220,63,78,91,89,78,58,78,58,78,58,78,58,78,58,34,34,34,34,34,34,34,34,34,34
Map_7302,172,324,251,241,393,87,168,249,168,249,168,249,32,32,32,32,33,150,33,65,33,65,106,167,106,167
Map_7303,527,123,72,72,72,229,60,70,60,70,60,70,60,70,60,70,46,55,46,44,46,44,44,55,44,55
Map_7304,32,86,17,17,18,28,17,10,17,10,17,10,17,10,17,10,17,10,18,10,18,10,17,10,17,10
Map_7305,9,138,9,9,9,81,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7306,24,105,12,12,12,15,12,12,12,12,12,12,12,12,12,12,16,12,16,12,16,12,12,12,12,12
Map_7307,563,452,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_7308,12,130,12,12,12,108,12,12,12,12,12,12,12,12,12,12,17,12,21,12,21,12,12,12,12,12
Map_7309,63,175,17,17,17,21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_7310,218,303,35,19,33,26,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_7311,193,236,85,85,157,133,85,89,85,89,85,89,85,89,85,89,18,29,23,39,23,39,29,29,29,29
Map_7312,22,403,18,18,18,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7313,588,487,149,148,152,153,389,148,389,148,389,148,389,148,416,148,199,171,199,170,201,170,199,108,199,108
Map_7314,11,159,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,10,11,10,10,10,10,10
Map_7315,602,259,102,81,90,81,63,60,63,60,63,60,66,66,66,66,62,60,62,60,62,60,62,60,63,60
Map_7316,339,265,111,93,238,173,128,97,128,97,128,97,97,97,97,113,81,46,54,46,54,46,81,46,128,46
Map_7317,542,426,38,32,32,162,42,43,42,43,42,43,42,43,42,43,37,16,37,16,37,16,37,16,37,16
Map_7318,11,267,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_7319,627,322,326,116,563,213,77,51,77,51,77,51,51,51,51,51,60,51,60,51,60,51,60,51,60,51
Map_7320,266,178,97,97,97,105,102,90,102,90,102,90,90,90,90,90,86,73,88,50,88,50,73,73,73,73
Map_7321,10,77,10,10,10,27,10,10,10,10,10,10,10,10,10,10,13,10,13,10,13,10,10,10,10,10
Map_7322,665,363,38,38,38,38,38,37,38,37,38,37,38,37,38,37,38,37,38,37,38,37,38,37,38,37
Map_7323,498,155,97,97,97,123,97,84,97,84,97,84,101,84,101,84,115,98,115,98,115,98,120,98,118,98
Map_7324,37,160,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7325,96,80,45,45,46,72,45,55,45,42,45,42,45,55,45,55,45,39,45,39,45,39,45,39,45,39
Map_7326,234,326,108,115,108,348,45,45,45,45,45,45,45,45,45,45,45,35,45,35,45,35,45,35,45,35
Map_7327,24,88,22,22,23,23,23,22,23,22,23,22,22,22,22,24,24,22,24,22,24,22,23,22,23,22
Map_7328,574,154,59,21,21,55,21,21,21,21,21,21,21,21,21,21,21,21,25,21,25,21,21,21,21,21
Map_7329,576,242,421,429,335,458,403,70,389,70,389,70,332,70,339,70,126,66,126,66,126,66,183,66,165,66
Map_7330,12,28,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7331,32,164,22,22,106,22,22,22,22,22,22,22,22,22,22,22,25,22,25,22,25,22,22,22,22,22
Map_7332,32,294,35,38,35,28,29,15,29,15,29,15,25,15,25,15,15,15,15,15,15,15,15,15,15,15
Map_7333,88,108,18,18,18,18,18,13,18,13,18,13,18,13,18,13,18,13,18,13,18,13,18,13,18,13
Map_7334,24,65,10,10,10,16,14,10,14,10,14,10,14,10,14,10,14,10,14,10,14,10,14,10,14,10
Map_7335,394,154,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_7336,593,414,168,168,568,353,70,66,70,66,70,66,70,66,70,66,70,66,70,66,87,66,70,66,70,66
Map_7337,550,118,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7338,422,586,54,54,54,33,45,45,45,45,45,45,54,38,54,38,38,27,38,27,38,27,27,27,27,27
Map_7339,27,33,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7340,298,246,46,48,46,32,32,53,32,53,32,53,32,53,32,53,29,29,29,29,29,29,29,43,29,48
Map_7341,310,297,68,68,66,143,55,96,55,96,55,96,88,88,88,88,37,78,42,78,42,84,79,78,96,95
Map_7342,134,56,28,28,22,28,23,22,23,22,23,22,23,22,23,22,22,18,22,18,22,18,19,18,19,18
Map_7343,286,253,102,124,102,264,48,108,48,108,48,108,48,108,48,123,43,42,43,42,43,42,43,41,43,41
Map_7344,287,190,45,45,45,268,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_7345,30,241,23,23,23,524,102,54,102,54,102,54,164,54,164,54,23,23,33,23,33,23,23,23,23,23
Map_7346,19,185,8,8,8,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7347,270,550,169,147,169,156,265,264,265,264,265,264,264,264,264,264,138,264,98,256,98,256,147,264,263,264
Map_7348,578,253,14,14,14,146,14,14,14,14,14,14,14,14,14,14,14,9,14,9,14,9,14,9,14,9
Map_7349,479,195,63,73,79,59,26,26,26,26,26,26,26,26,26,26,28,26,28,26,28,26,26,26,26,26
Map_7350,609,386,494,147,296,221,110,92,110,92,110,92,97,97,97,97,98,84,112,84,112,84,93,90,93,129
Map_7351,626,394,604,604,557,487,220,517,377,517,377,517,246,517,290,514,215,211,203,197,203,197,213,433,189,484
Map_7352,22,159,13,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,12,12,12,12
Map_7353,308,143,83,66,123,85,51,72,51,72,51,72,51,82,51,82,37,37,37,37,37,37,37,37,37,37
Map_7354,120,184,28,28,28,30,28,28,28,28,28,28,28,28,28,28,29,28,29,28,29,28,29,28,29,28
Map_7355,502,550,106,106,51,272,108,108,103,103,103,103,108,108,108,108,88,37,45,37,45,37,103,37,103,37
Map_7356,27,96,23,22,23,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7357,651,454,46,46,55,367,50,51,50,51,50,51,85,85,85,85,55,55,55,55,55,55,55,55,55,55
Map_7358,15,266,17,16,17,17,15,17,15,17,15,17,15,14,15,14,14,14,14,14,14,14,15,14,15,14
Map_7359,9,19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7360,10,52,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7361,620,504,24,24,24,24,24,24,19,19,19,19,24,24,24,24,13,13,13,13,13,13,13,13,13,24
Map_7362,612,455,332,65,81,64,46,64,46,64,46,64,63,64,63,64,45,45,45,45,45,45,53,63,53,63
Map_7363,11,192,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7364,651,340,48,48,85,27,47,46,47,46,47,46,46,46,46,46,21,21,21,21,21,21,21,21,21,21
Map_7365,590,314,267,235,289,135,110,195,110,195,110,195,168,152,168,152,31,42,31,37,31,37,31,88,31,88
Map_7366,18,263,18,18,32,20,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,19,18,18,18,18
Map_7367,628,109,104,124,104,161,93,116,93,116,93,116,111,116,111,116,78,90,78,110,78,110,78,90,88,90
Map_7368,620,328,26,27,170,26,27,27,26,23,26,23,27,27,27,27,34,23,34,23,34,23,29,23,29,23
Map_7369,600,327,185,207,283,69,67,91,67,91,67,91,91,91,91,91,53,52,53,52,53,52,53,52,53,52
Map_7370,113,232,94,49,52,87,57,49,57,49,57,49,51,51,51,51,44,48,44,48,44,48,44,49,44,49
Map_7371,176,308,23,23,23,22,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_7372,30,72,18,17,18,18,18,17,18,17,18,17,17,17,17,17,18,17,18,17,18,17,18,17,18,17
Map_7373,224,391,41,41,41,308,79,62,79,62,79,62,79,62,79,62,75,49,178,49,178,49,135,46,117,46
Map_7374,624,430,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7375,518,386,89,149,250,146,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_7376,39,229,24,24,24,29,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Map_7377,337,300,31,31,31,31,31,31,31,31,31,31,31,31,31,31,42,31,42,31,42,31,42,31,42,31
Map_7378,69,263,18,18,18,18,22,14,22,14,22,14,22,14,22,14,14,14,14,14,14,14,17,14,17,14
Map_7379,186,241,239,114,395,106,54,54,54,54,54,54,54,54,54,54,50,50,50,50,50,50,50,54,54,54
Map_7380,344,62,17,17,17,20,17,7,17,7,17,7,17,7,17,7,7,7,7,7,7,7,7,7,7,7
Map_7381,76,111,14,11,11,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7382,20,201,12,12,12,37,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,12,12,12,12
Map_7383,13,335,13,9,12,15,12,9,12,9,12,9,9,9,9,9,12,9,12,9,12,9,12,9,12,9
Map_7384,480,326,379,22,52,414,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_7385,11,78,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,8,11,8,11,8,9,8,9,8
Map_7386,534,413,442,454,232,547,400,400,346,358,346,358,402,402,402,402,211,286,216,286,216,320,289,261,321,261
Map_7387,358,373,14,14,14,15,15,14,15,14,15,14,14,14,14,14,15,14,15,14,15,14,15,14,15,14
Map_7388,31,310,11,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7389,33,193,30,30,30,30,25,25,25,25,25,25,25,25,25,25,25,27,25,27,25,27,25,27,25,27
Map_7390,272,423,10,10,10,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7391,500,150,38,38,38,20,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18
Map_7392,72,217,20,20,20,24,30,20,30,20,30,20,30,20,30,20,30,20,30,20,30,20,30,20,30,20
Map_7393,577,348,82,82,82,106,42,28,42,28,42,28,40,28,40,28,41,28,43,28,43,28,41,28,41,28
Map_7394,7,26,7,7,7,13,7,7,7,7,7,7,7,7,7,7,7,7,12,7,12,7,7,7,7,7
Map_7395,468,50,17,17,17,18,17,17,17,17,17,17,17,18,17,18,17,17,18,17,18,17,17,17,17,17
Map_7396,609,330,19,19,19,21,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7397,244,73,22,22,23,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,23,22,23,22,23,22
Map_7398,304,326,108,107,108,19,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18
Map_7399,26,304,23,22,23,23,23,22,23,22,23,22,22,22,22,22,18,22,18,22,18,22,18,22,18,22
Map_7400,589,366,163,159,118,120,124,126,124,126,124,126,124,126,124,126,62,58,62,58,62,58,77,109,77,109
Map_7401,102,324,50,49,49,52,41,41,41,41,41,41,41,41,41,41,33,41,33,40,33,40,38,41,38,41
Map_7402,107,334,93,83,93,181,24,24,24,24,24,24,24,24,24,24,24,23,104,23,104,23,24,23,24,23
Map_7403,609,115,29,28,36,35,23,26,23,26,23,26,23,25,23,25,24,23,24,23,24,23,24,23,24,25
Map_7404,547,135,31,31,31,30,31,95,31,95,31,95,155,155,155,155,30,31,30,30,30,30,30,31,31,91
Map_7405,613,274,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,20,19,20,19,20,19,20,19,20
Map_7406,647,247,93,88,93,128,82,26,82,26,82,26,82,26,82,26,42,26,42,26,42,26,42,26,82,26
Map_7407,343,351,10,10,10,71,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,10
Map_7408,596,152,22,22,22,22,22,22,22,22,22,22,22,22,22,22,26,22,26,22,26,22,26,22,26,22
Map_7409,37,115,39,39,34,48,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,20,19,20
Map_7410,581,237,171,171,170,569,64,61,64,61,64,61,64,64,64,64,65,60,65,60,65,60,71,65,64,65
Map_7411,191,248,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,20,36,20,36,20,20,20,20,20
Map_7412,98,336,16,16,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7413,584,269,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_7414,577,278,61,86,61,31,41,131,41,131,41,131,41,124,41,124,41,36,35,36,35,36,41,36,41,36
Map_7415,12,482,9,9,9,10,8,8,8,8,8,8,8,8,8,8,10,8,10,8,10,8,10,8,10,8
Map_7416,438,70,42,42,42,30,26,26,26,26,26,26,26,26,26,26,26,21,23,21,23,21,26,21,26,21
Map_7417,532,262,43,42,43,366,43,42,43,42,43,42,42,42,42,42,107,42,107,42,107,42,107,42,43,42
Map_7418,353,134,32,32,32,46,32,32,32,32,32,32,32,32,32,32,27,32,27,32,27,32,27,32,27,32
Map_7419,579,473,34,34,34,37,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30
Map_7420,612,452,36,36,41,36,36,36,36,36,36,36,36,36,36,36,98,36,133,42,133,42,135,36,135,36
Map_7421,455,188,40,40,44,42,40,40,40,40,40,40,40,40,40,40,36,33,36,33,36,33,36,40,36,40
Map_7422,35,37,22,21,23,22,21,21,27,21,27,21,21,21,21,21,48,21,48,21,48,21,48,21,48,21
Map_7423,515,137,33,28,33,33,21,28,21,28,21,28,21,28,21,28,21,21,21,21,21,21,21,21,21,21
Map_7424,71,162,20,20,20,29,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_7425,64,54,32,27,105,32,27,27,27,27,27,27,27,27,27,27,28,18,28,18,28,18,28,18,28,18
Map_7426,11,214,11,11,11,104,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7427,5,23,7,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,12,5,12,5,5,5,5,5
Map_7428,152,244,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7429,23,418,24,24,24,26,23,23,23,23,23,23,23,23,23,23,27,25,28,25,28,25,27,23,25,23
Map_7430,553,192,62,62,62,66,60,60,60,60,60,60,60,60,60,60,91,37,71,37,71,37,60,57,60,57
Map_7431,48,213,15,15,15,32,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7432,334,182,21,15,21,21,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7433,595,353,26,26,22,31,26,18,26,18,26,18,25,18,25,18,31,19,31,19,31,19,25,18,25,18
Map_7434,12,27,10,10,10,23,10,12,10,12,10,12,10,12,10,12,13,10,13,10,13,10,10,10,10,10
Map_7435,7,53,7,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7436,613,275,17,17,21,27,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16
Map_7437,16,155,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7438,154,187,85,84,85,87,43,28,43,28,43,28,43,28,45,28,48,28,48,28,48,28,48,28,46,28
Map_7439,166,179,16,16,16,16,15,15,15,15,15,15,15,15,15,15,16,15,18,15,18,15,16,15,15,15
Map_7440,84,302,92,238,338,63,74,94,74,94,74,94,100,100,100,100,50,61,50,61,50,61,67,113,67,113
Map_7441,33,587,28,28,32,33,28,26,28,26,28,26,26,26,26,26,27,26,27,26,27,26,27,26,27,26
Map_7442,533,155,15,15,15,16,15,35,15,35,15,35,15,35,15,35,15,15,15,15,15,15,15,15,15,15
Map_7443,588,328,466,258,388,199,77,258,77,258,77,258,259,258,259,231,37,37,37,37,37,37,37,67,37,67
Map_7444,425,258,34,34,70,36,31,27,31,27,31,27,31,27,31,27,32,27,32,27,32,27,32,27,32,27
Map_7445,18,93,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_7446,508,165,75,75,75,133,87,79,87,79,87,79,105,79,105,79,58,78,58,78,58,78,58,78,58,78
Map_7447,286,146,69,99,181,115,178,102,178,102,178,102,178,68,180,68,68,53,68,53,68,53,101,53,101,53
Map_7448,19,369,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7449,543,123,34,33,34,35,33,33,33,33,33,33,33,33,33,33,36,27,36,27,36,27,34,27,34,27
Map_7450,535,364,20,20,20,20,20,20,20,20,20,20,20,21,20,21,20,20,20,20,20,20,20,20,20,20
Map_7451,92,412,15,15,15,421,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7452,7,454,7,7,7,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7453,92,361,48,47,48,55,47,53,47,53,47,53,47,53,47,53,53,64,47,50,47,50,47,64,47,57
Map_7454,561,148,63,63,63,63,93,35,93,35,93,35,103,103,103,103,48,35,48,35,48,35,48,35,78,35
Map_7455,76,226,318,86,111,99,27,90,27,90,27,90,27,90,27,90,27,27,27,27,27,27,27,60,27,60
Map_7456,13,82,14,14,11,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_7457,325,36,33,33,32,95,23,29,23,27,23,27,23,29,23,29,22,32,22,32,22,32,22,32,22,32
Map_7458,614,492,72,72,141,98,95,70,95,70,95,70,58,65,58,81,96,50,72,50,72,50,96,50,96,55
Map_7459,263,294,26,25,26,28,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25
Map_7460,17,354,17,17,18,18,18,17,18,17,18,17,17,17,17,17,18,17,18,17,18,17,18,17,18,17
Map_7461,376,347,234,149,264,158,101,379,101,392,101,392,101,379,101,216,96,66,31,66,31,66,101,82,101,274
Map_7462,40,560,30,30,30,32,30,26,30,26,30,26,30,26,33,26,26,26,26,26,26,26,37,26,30,26
Map_7463,13,318,17,17,17,24,17,17,17,17,17,17,17,17,17,17,21,13,14,13,14,13,17,13,17,13
Map_7464,518,279,141,127,136,297,285,124,285,124,285,124,127,126,127,126,204,200,208,200,215,200,277,124,290,124
Map_7465,27,246,31,31,31,30,20,20,20,20,20,20,20,20,20,20,23,20,23,20,23,20,20,20,20,20
Map_7466,6,152,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,8,6,6,6,6,6
Map_7467,41,72,21,18,21,21,18,18,18,18,18,18,18,18,18,18,18,18,20,18,20,18,18,18,18,18
Map_7468,399,254,28,28,28,29,28,28,28,28,28,28,28,28,28,28,37,28,37,28,37,28,28,28,28,28
Map_7469,604,407,79,90,79,259,60,59,60,59,60,59,60,134,134,134,100,63,100,63,100,63,125,62,60,62
Map_7470,599,263,62,62,63,203,166,53,166,53,166,53,158,53,196,53,47,47,47,47,47,47,47,53,47,53
Map_7471,9,429,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,21,9,9,9,9,9
Map_7472,354,87,29,29,29,30,35,35,35,35,35,35,35,35,35,35,26,26,26,26,26,26,26,26,26,26
Map_7473,100,295,20,18,20,20,18,18,18,18,18,18,18,18,18,18,16,17,16,16,16,16,17,18,17,18
Map_7474,6,42,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7475,538,478,70,60,77,105,70,60,70,60,70,60,60,60,60,60,55,55,64,55,64,55,55,60,70,60
Map_7476,318,86,82,78,111,34,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Map_7477,16,118,17,17,16,22,21,21,21,21,21,21,21,21,21,21,22,16,22,16,22,16,16,16,16,16
Map_7478,7,37,8,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7479,8,84,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7480,8,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7481,27,148,23,18,17,25,18,18,18,18,18,18,18,18,18,18,17,13,17,13,17,13,17,13,17,13
Map_7482,481,276,40,39,39,51,39,39,39,39,39,39,39,39,39,39,30,28,30,28,30,29,30,28,30,28
Map_7483,626,329,177,155,322,192,62,62,62,62,62,62,62,62,62,62,15,15,15,15,15,15,15,15,15,15
Map_7484,529,520,19,19,19,19,22,22,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19
Map_7485,32,40,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7486,67,56,19,19,19,39,20,20,20,20,20,20,20,20,20,20,20,19,20,19,20,19,20,19,20,19
Map_7487,296,146,35,35,35,35,33,35,33,35,33,35,33,35,33,35,37,34,37,34,37,34,37,33,37,33
Map_7488,568,113,21,21,117,23,21,68,21,68,21,68,21,68,21,68,21,27,21,27,21,27,21,27,21,27
Map_7489,48,198,17,17,17,22,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_7490,28,283,23,23,23,96,32,23,32,23,32,23,30,23,30,23,30,23,30,23,30,23,30,23,30,23
Map_7491,57,135,38,38,38,41,38,38,38,38,38,38,38,38,38,38,26,26,26,26,26,26,26,26,26,26
Map_7492,29,314,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_7493,224,678,148,166,178,203,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Map_7494,25,239,32,32,32,38,31,27,31,27,31,27,27,27,27,27,24,21,24,21,24,21,24,23,24,23
Map_7495,220,383,141,106,25,138,108,37,108,37,108,37,113,37,113,37,96,25,84,25,95,25,84,26,82,26
Map_7496,560,76,20,20,20,299,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,12,12
Map_7497,20,284,24,19,38,42,24,19,24,19,24,19,19,19,19,19,16,16,16,16,16,16,16,16,16,16
Map_7498,15,34,8,8,8,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7499,162,91,32,32,32,36,26,75,26,75,26,75,23,75,23,75,23,23,23,23,23,23,23,23,23,75
Map_7500,211,130,36,38,36,38,35,35,35,35,35,35,38,38,38,38,46,35,46,35,46,35,46,35,46,35
Map_7501,73,145,40,40,102,46,40,42,40,42,40,42,40,42,40,42,40,31,40,31,40,31,40,31,40,31
Map_7502,6,197,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7503,616,270,31,31,31,31,42,31,42,31,42,31,42,32,42,32,33,37,42,37,42,37,33,39,33,39
Map_7504,179,151,41,41,41,42,38,40,38,40,38,40,38,40,40,40,20,20,20,20,20,20,20,38,20,38
Map_7505,474,287,30,30,32,35,23,29,23,29,23,29,23,29,23,29,23,23,23,23,23,23,23,23,23,23
Map_7506,16,51,13,13,13,13,13,10,13,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7507,17,487,19,19,19,31,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17
Map_7508,71,133,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_7509,80,223,16,16,16,16,17,16,17,16,17,16,17,16,17,16,15,15,15,15,15,15,15,15,15,15
Map_7510,614,306,145,42,63,65,76,76,76,76,76,76,42,42,42,42,39,45,39,45,39,45,39,57,39,57
Map_7511,514,490,59,59,64,45,17,55,17,55,17,55,17,55,17,55,17,17,17,17,17,17,17,50,17,50
Map_7512,460,317,87,87,107,87,85,85,85,85,85,85,85,85,85,85,116,85,102,85,110,85,85,85,85,85
Map_7513,340,362,59,59,58,59,59,54,59,54,59,54,59,64,59,64,42,46,42,46,42,46,42,46,42,46
Map_7514,602,447,51,50,64,52,36,36,36,36,36,36,36,36,36,36,43,36,43,36,43,36,36,36,36,36
