Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_7451,8,28,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7452,6,16,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7453,19,32,22,20,20,23,20,20,20,20,20,20,20,20,20,20,19,17,19,17,19,17,19,17,19,17
Map_7454,46,74,27,27,27,35,31,25,31,25,31,25,31,25,31,31,31,25,31,25,31,25,33,25,33,25
Map_7455,39,155,51,48,51,50,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_7456,8,63,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7457,213,32,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,21,21,21,21,18,18,18,18
Map_7458,11,19,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7459,20,93,20,20,20,23,20,20,20,20,20,20,20,20,20,20,21,20,21,20,21,20,20,20,20,20
Map_7460,11,223,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7461,147,255,19,19,19,65,20,20,20,20,20,20,20,20,20,20,20,20,22,20,23,20,20,20,20,20
Map_7462,22,77,12,12,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7463,13,28,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7464,86,66,52,46,52,52,48,46,48,46,48,46,48,46,48,46,47,44,47,44,47,44,47,44,47,44
Map_7465,14,27,15,15,15,17,13,15,13,15,13,15,13,16,13,16,13,13,13,13,13,13,13,13,13,13
Map_7466,4,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_7467,9,23,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7468,14,95,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7469,18,228,18,18,18,42,18,9,18,9,18,9,18,9,18,9,20,9,20,9,20,9,20,9,20,9
Map_7470,30,111,19,15,19,19,15,15,15,15,15,15,15,15,15,15,19,15,19,15,19,15,15,15,15,15
Map_7471,5,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_7472,31,39,24,24,24,22,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20
Map_7473,16,164,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7474,4,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_7475,29,258,25,24,25,29,22,22,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19
Map_7476,146,55,20,20,20,21,21,20,21,20,21,20,21,18,21,18,18,18,18,18,18,18,18,18,21,18
Map_7477,13,39,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,15,13,15,13,15,13,15,13
Map_7478,6,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7479,8,22,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7480,8,17,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7481,10,55,11,11,9,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7482,128,133,17,17,17,24,17,17,17,17,17,17,17,17,17,17,20,18,21,18,21,18,20,17,23,17
Map_7483,6,15,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,6,10,6,6,6,6,6
Map_7484,9,241,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7485,12,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7486,15,35,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,15,13,13,13,13,13
Map_7487,54,118,26,26,26,27,26,26,26,26,26,26,26,26,26,26,31,26,31,26,31,26,31,26,31,26
Map_7488,20,40,15,15,19,19,15,15,15,15,15,15,15,15,15,15,18,14,18,14,18,14,14,14,14,14
Map_7489,7,45,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7490,14,47,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7491,30,54,35,26,35,32,23,26,23,26,23,26,23,26,23,26,23,21,23,21,23,21,23,21,23,21
Map_7492,20,63,20,20,20,44,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7493,97,94,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7494,26,75,17,17,17,17,17,18,17,18,17,18,17,16,17,16,19,17,19,17,19,17,20,17,20,17
Map_7495,106,82,25,23,21,27,24,22,24,22,24,22,23,22,23,22,24,22,24,21,24,21,24,22,24,22
Map_7496,9,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,10,8,10,8,8,8,8,8
Map_7497,16,49,16,18,18,23,16,13,16,13,16,13,18,13,18,13,13,13,13,13,13,13,13,13,13,13
Map_7498,6,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7499,26,59,22,22,24,23,17,17,17,17,17,17,17,17,17,17,19,17,19,17,19,17,17,17,17,17
Map_7500,32,45,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,19,21,20,21,20,20,19,20,19
Map_7501,30,43,20,20,20,18,20,19,20,19,20,19,19,19,19,19,20,15,20,15,20,15,18,15,18,15
Map_7502,6,9,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_7503,14,37,9,9,9,10,9,10,9,10,9,10,9,10,9,10,9,9,9,9,9,9,9,9,9,9
Map_7504,40,58,17,17,17,47,17,17,17,17,17,17,17,17,17,17,16,16,17,16,17,16,16,16,16,16
Map_7505,42,52,23,23,18,23,23,20,23,20,23,20,23,20,23,20,23,18,23,18,23,18,23,18,23,18
Map_7506,5,16,6,6,6,9,6,5,6,5,6,5,5,5,5,5,6,5,6,5,6,5,6,5,6,5
Map_7507,17,96,16,16,16,16,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17
Map_7508,8,70,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7509,38,96,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7510,202,203,15,15,15,28,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7511,33,282,39,39,38,34,16,39,16,39,16,39,16,39,16,39,16,16,16,16,16,16,16,39,16,39
Map_7512,40,141,34,31,39,31,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,29,30,30,30,30
Map_7513,12,29,12,12,12,12,12,12,12,12,12,12,12,13,13,13,14,11,14,11,14,11,12,11,12,11
Map_7514,15,58,8,8,9,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7515,108,67,40,38,45,40,26,28,26,28,26,28,26,28,26,28,26,23,31,23,31,23,26,23,26,23
Map_7516,13,73,12,12,12,17,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7517,15,29,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7518,64,57,28,26,28,31,28,25,28,25,28,25,25,25,25,25,22,25,22,25,22,25,22,25,22,25
Map_7519,9,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7520,6,16,7,7,6,7,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6
Map_7521,9,58,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7522,46,55,12,12,12,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7523,11,65,12,12,12,20,12,11,12,11,12,11,11,11,11,11,12,11,12,11,12,11,11,11,11,11
Map_7524,13,56,12,12,12,14,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_7525,66,31,25,25,25,25,25,19,25,19,25,19,25,19,25,19,19,19,19,19,19,19,19,19,19,19
Map_7526,8,46,11,8,8,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7527,10,75,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9
Map_7528,9,31,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7529,18,42,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7530,21,76,16,14,16,16,15,14,15,14,15,14,14,14,14,14,16,13,16,13,16,13,14,13,14,13
Map_7531,7,18,7,7,7,15,9,7,9,7,9,7,9,7,9,7,9,7,14,7,14,7,9,7,9,7
Map_7532,18,41,12,12,12,12,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7533,11,19,9,9,9,9,11,9,11,9,11,9,11,9,11,9,9,9,9,9,9,9,9,9,9,9
Map_7534,13,63,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7535,12,24,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7536,19,115,17,17,17,27,29,24,29,24,29,24,29,24,29,24,29,24,30,24,30,24,29,24,29,24
Map_7537,29,56,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,15,19,15,19,15,16,15,16,15
Map_7538,32,163,13,13,13,14,13,12,13,12,13,12,13,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_7539,85,92,30,30,28,36,31,15,31,15,31,15,21,15,21,15,17,15,19,15,19,15,17,15,15,15
Map_7540,15,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7541,7,65,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7542,6,27,8,6,6,8,6,6,6,6,6,6,6,6,6,6,8,6,8,6,8,6,6,6,6,6
Map_7543,6,20,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7544,11,69,8,8,8,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7545,11,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7546,9,29,9,9,9,13,9,9,9,9,9,9,9,9,9,9,9,9,12,9,12,9,9,9,9,9
Map_7547,16,176,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,16,17,16,17,16,17,16,17,16
Map_7548,20,71,21,21,21,34,22,13,22,13,22,13,22,13,22,13,22,13,22,13,22,13,22,13,22,13
Map_7549,11,23,11,11,11,12,11,11,11,11,11,11,11,11,11,11,12,11,12,11,12,11,11,11,11,11
Map_7550,7,68,8,7,8,8,8,7,8,7,8,7,7,7,7,7,8,7,8,7,8,7,8,7,8,7
Map_7551,25,82,21,21,21,26,21,19,21,19,21,19,21,19,21,19,22,19,22,19,22,19,21,19,21,19
Map_7552,22,142,21,21,21,46,23,21,23,21,23,21,21,21,21,21,15,21,15,15,15,15,15,21,15,21
Map_7553,22,54,8,8,8,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7554,20,112,16,16,16,26,16,13,16,13,16,13,16,13,16,13,15,13,15,13,15,13,15,13,15,13
Map_7555,25,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7556,13,63,15,15,15,15,15,16,15,16,15,16,15,16,15,16,14,13,15,13,15,13,14,13,14,13
Map_7557,27,31,24,24,24,25,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17
Map_7558,19,49,17,14,17,20,17,14,17,14,17,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11
Map_7559,28,66,11,11,11,11,11,10,11,10,11,10,11,10,11,10,12,10,15,10,15,10,12,10,12,10
Map_7560,37,147,19,19,19,19,25,25,25,25,25,25,25,25,25,25,25,19,25,19,25,19,25,19,25,19
Map_7561,28,52,14,14,14,14,14,18,14,18,14,18,14,18,14,18,14,14,14,14,14,14,14,14,14,14
Map_7562,6,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_7563,12,65,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7564,113,85,23,23,23,41,23,23,23,23,23,23,23,23,23,23,27,23,27,23,27,23,23,23,23,23
Map_7565,9,73,9,9,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7566,14,27,15,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7567,7,84,10,8,8,10,8,7,8,7,8,7,8,7,7,7,8,7,8,7,8,7,8,7,8,7
Map_7568,99,74,27,18,27,27,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_7569,12,26,12,12,12,12,11,12,11,12,11,12,11,12,11,12,12,11,14,11,14,11,11,11,11,11
Map_7570,5,9,7,5,5,7,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,5,5,5,5,5
Map_7571,16,97,18,18,18,55,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,16
Map_7572,12,36,13,12,13,13,13,12,13,12,13,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_7573,15,174,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7574,12,37,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7575,6,27,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7576,15,28,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_7577,8,107,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7578,25,45,13,13,13,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7579,17,31,11,11,11,16,11,16,11,16,11,16,11,18,11,18,11,11,14,11,14,11,11,11,11,11
Map_7580,29,27,20,20,28,20,20,19,20,19,20,19,20,19,23,23,12,12,12,12,12,12,12,12,12,12
Map_7581,8,109,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7582,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7583,12,18,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7584,21,162,13,13,13,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7585,10,28,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7586,11,112,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7587,41,114,32,32,32,35,32,28,32,28,32,28,32,28,32,28,29,22,29,22,29,22,29,22,29,22
Map_7588,11,40,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7589,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_7590,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_7591,8,20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7592,7,50,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7593,7,10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7594,17,33,18,18,17,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_7595,8,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7596,19,81,29,26,30,29,20,18,20,18,20,18,20,17,19,17,20,17,20,17,20,17,20,17,20,17
Map_7597,15,54,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,10,19,10,19,10,11,10,11,10
Map_7598,8,32,8,8,8,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7599,28,41,14,14,14,33,16,16,16,16,16,16,16,16,16,16,16,14,16,14,16,14,16,14,16,14
Map_7600,8,14,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7601,9,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7602,10,43,8,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7603,206,264,43,43,43,43,43,56,43,56,43,56,43,43,43,43,51,46,62,46,62,46,51,46,50,46
Map_7604,16,30,15,15,15,15,15,15,15,15,15,15,17,15,17,15,15,13,15,13,27,13,15,13,15,13
Map_7605,78,73,51,50,51,49,45,45,45,45,45,45,45,45,45,45,47,45,47,45,47,45,45,45,45,45
Map_7606,27,80,19,18,16,22,18,22,18,22,18,22,18,22,18,22,15,16,15,15,15,15,18,16,18,16
Map_7607,12,21,11,10,11,11,11,10,11,10,11,10,10,10,10,10,12,10,12,10,12,10,11,10,11,10
Map_7608,51,66,25,25,25,30,19,19,19,19,19,19,19,19,19,19,20,18,20,18,20,18,20,18,20,18
Map_7609,16,24,12,12,13,13,11,12,11,12,11,12,11,12,11,12,11,11,11,11,11,11,11,11,11,11
Map_7610,24,31,19,19,24,19,19,19,19,19,19,19,19,19,19,19,19,17,19,17,19,17,17,17,17,17
Map_7611,27,133,15,15,15,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7612,30,147,33,33,33,55,24,22,24,22,24,22,22,24,24,24,24,22,24,22,24,22,24,22,24,22
Map_7613,19,23,19,19,19,19,19,16,19,16,19,16,19,16,18,16,19,16,19,15,19,15,19,16,19,16
Map_7614,15,93,15,15,15,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_7615,26,39,21,21,21,21,21,27,21,27,21,27,21,26,20,26,21,18,21,18,21,18,21,18,21,18
Map_7616,19,63,26,26,26,26,19,19,19,19,19,19,19,19,19,19,19,23,19,19,19,19,19,23,19,23
Map_7617,11,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_7618,9,22,10,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_7619,17,39,16,14,16,24,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_7620,4,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Map_7621,7,13,8,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7622,21,69,24,22,24,24,22,21,22,21,22,21,21,21,21,21,14,14,14,14,14,14,14,14,14,14
Map_7623,29,106,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,16,17,16,17,16,17,16,17,16
Map_7624,5,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_7625,13,33,11,11,11,22,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_7626,18,35,14,14,14,14,14,12,14,12,14,12,14,12,14,12,12,12,12,12,12,12,14,12,14,12
Map_7627,46,122,55,20,58,66,20,20,20,20,20,20,20,20,20,20,36,20,36,20,36,20,20,20,20,20
Map_7628,9,23,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_7629,16,23,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_7630,10,52,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7631,10,25,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_7632,7,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7633,7,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7634,205,97,32,33,32,28,29,19,29,19,29,19,29,19,29,19,19,19,19,19,19,19,31,19,31,19
Map_7635,22,38,15,15,15,22,15,15,15,15,15,15,14,14,14,14,15,15,15,15,15,15,15,14,15,14
Map_7636,7,57,7,7,7,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_7637,6,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
